정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
동탄역(동측),55399,H100,동탄2차고지 - 동탄2차고지,2024-05,일반인,0,0,10,17,38,78,0,0,0,0,0,0,0,0,0,0,36,32,28,18,0,0,0,0,0,0,0,0,172,54,0,0,182,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H100,동탄2차고지 - 동탄2차고지,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H100,동탄2차고지 - 동탄2차고지,2024-05,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,11,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H100,동탄2차고지 - 동탄2차고지,2024-05,경로,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,2,5,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H100,동탄2차고지 - 동탄2차고지,2024-05,장애인,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H100,동탄2차고지 - 동탄2차고지,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,일반인,0,0,0,0,3,20,2,53,18,72,0,0,25,52,0,0,21,47,0,0,19,42,12,39,0,0,51,59,0,0,57,31,48,19,0,0,35,17,7,5,32,8,0,0,0,0,0,0,
동탄역(동측),55399,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,청소년,0,0,0,0,0,5,0,1,0,0,0,0,0,4,0,0,0,2,0,0,1,6,2,4,0,0,5,18,0,0,6,2,2,5,0,0,1,1,0,0,3,0,0,0,0,0,0,0,
동탄역(동측),55399,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,경로,0,0,0,0,0,0,0,2,0,5,0,0,2,17,0,0,0,3,0,0,5,4,3,4,0,0,5,2,0,0,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,국가유공자,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H102,동탄2차고지 - 동탄2차고지,2024-05,일반인,0,0,11,15,1,31,47,114,0,0,5,38,29,31,18,62,21,19,15,12,28,11,34,11,56,34,45,40,120,23,104,38,14,6,76,19,67,13,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H102,동탄2차고지 - 동탄2차고지,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H102,동탄2차고지 - 동탄2차고지,2024-05,청소년,0,0,0,0,0,0,10,2,0,0,1,2,0,0,0,4,1,0,0,1,3,0,2,0,4,6,4,22,7,3,10,0,0,1,3,0,17,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H102,동탄2차고지 - 동탄2차고지,2024-05,경로,0,0,0,0,0,3,0,7,0,0,1,2,3,2,3,7,6,3,8,1,3,3,19,2,8,5,2,6,2,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H102,동탄2차고지 - 동탄2차고지,2024-05,장애인,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H102,동탄2차고지 - 동탄2차고지,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H11,방아다리마을 - 방교동,2024-05,일반인,0,0,7,18,12,146,44,269,49,158,25,171,45,158,28,69,57,123,47,109,71,60,128,103,164,108,112,58,186,95,117,90,217,91,112,49,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H11,방아다리마을 - 방교동,2024-05,어린이,0,0,0,0,0,0,4,0,0,1,0,0,1,1,1,2,1,1,0,0,1,1,2,4,8,3,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H11,방아다리마을 - 방교동,2024-05,청소년,0,0,0,0,3,1,30,3,10,1,1,3,1,5,5,3,1,6,3,6,6,2,11,28,28,15,8,15,20,10,13,9,17,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H11,방아다리마을 - 방교동,2024-05,경로,0,0,1,0,1,12,0,29,0,12,5,9,38,12,7,4,14,10,14,23,16,21,19,17,26,14,19,3,7,3,4,3,8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H11,방아다리마을 - 방교동,2024-05,장애인,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,1,1,0,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H11,방아다리마을 - 방교동,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H12,장지동농협 - 장지동,2024-05,일반인,0,0,3,3,55,105,50,153,90,96,40,109,24,91,77,140,37,42,36,65,57,127,101,115,135,85,171,90,201,62,380,88,208,29,26,3,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H12,장지동농협 - 장지동,2024-05,어린이,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,2,0,1,1,1,0,2,0,5,3,1,0,1,6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H12,장지동농협 - 장지동,2024-05,청소년,0,0,0,0,0,2,14,0,0,1,0,0,0,4,0,13,0,5,1,10,0,12,4,20,1,15,4,21,5,17,6,12,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H12,장지동농협 - 장지동,2024-05,경로,0,0,0,3,0,7,5,2,0,23,11,14,0,29,8,26,2,3,1,18,9,23,12,23,5,4,3,5,7,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H12,장지동농협 - 장지동,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H15,동탄역(동측) - 동탄역(동측),2024-05,일반인,0,0,5,0,3,90,0,125,2,55,2,35,6,76,17,50,14,40,0,52,4,20,6,0,22,58,45,37,77,49,75,23,54,23,19,11,29,36,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H15,동탄역(동측) - 동탄역(동측),2024-05,어린이,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,1,0,1,3,0,4,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H15,동탄역(동측) - 동탄역(동측),2024-05,청소년,0,0,0,0,0,4,1,1,0,12,0,1,0,6,0,4,0,3,0,9,0,0,3,0,0,8,5,12,5,16,15,5,3,7,1,3,0,24,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H15,동탄역(동측) - 동탄역(동측),2024-05,경로,0,0,7,0,3,12,0,9,1,17,1,5,0,17,6,15,5,8,0,25,4,4,4,0,10,6,35,5,12,2,10,3,16,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H15,동탄역(동측) - 동탄역(동측),2024-05,장애인,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H17,장지동농협 - 장지동,2024-05,일반인,0,0,9,29,11,144,51,325,73,318,23,86,48,107,27,78,35,87,51,51,122,126,52,47,161,112,186,87,145,72,309,90,224,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H17,장지동농협 - 장지동,2024-05,어린이,0,0,0,0,0,0,1,0,5,3,0,1,0,1,1,1,1,4,1,1,12,4,2,1,5,0,3,1,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H17,장지동농협 - 장지동,2024-05,청소년,0,0,0,0,0,0,3,1,28,3,0,4,0,7,3,2,2,10,0,4,8,5,7,10,15,15,15,19,12,7,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H17,장지동농협 - 장지동,2024-05,경로,0,0,0,1,1,31,6,34,5,28,5,18,9,18,8,11,13,23,7,15,15,22,22,4,17,10,7,2,5,4,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H17,장지동농협 - 장지동,2024-05,장애인,0,0,0,0,0,1,0,4,2,1,0,5,0,4,0,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,일반인,0,0,0,0,7,195,11,187,7,121,11,184,22,115,20,97,22,74,30,73,33,53,43,60,53,28,67,57,217,90,165,47,58,14,35,24,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,어린이,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,3,0,1,1,0,0,1,2,9,3,0,0,0,2,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,청소년,0,0,0,0,0,2,3,6,39,5,0,5,3,1,1,7,0,3,1,10,3,5,0,4,1,9,5,26,27,9,15,7,0,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,경로,0,0,0,0,0,4,0,2,0,6,2,11,3,25,3,25,14,13,5,20,10,5,14,5,9,3,12,2,10,3,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,장애인,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,국가유공자,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H2,장지동농협 - 장지동농협,2024-05,일반인,0,0,0,0,7,21,86,338,99,479,109,650,98,436,132,303,184,161,201,214,211,176,227,166,386,192,362,211,459,146,560,194,616,91,297,84,427,59,431,41,1,0,0,0,0,0,0,0,
동탄역(동측),55399,H2,장지동농협 - 장지동농협,2024-05,어린이,0,0,0,0,0,0,3,1,10,2,1,2,4,2,0,6,2,4,6,4,8,3,5,0,11,4,17,0,9,0,1,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H2,장지동농협 - 장지동농협,2024-05,청소년,0,0,0,0,0,0,11,10,52,4,10,5,6,9,6,10,12,13,20,17,29,15,25,15,33,51,42,52,40,12,60,14,46,16,27,14,35,9,43,4,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H2,장지동농협 - 장지동농협,2024-05,경로,0,0,0,0,0,5,4,73,2,20,9,38,23,49,18,42,24,38,22,22,40,15,40,26,38,18,27,11,28,9,24,4,35,7,6,0,8,2,8,2,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H2,장지동농협 - 장지동농협,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,1,1,1,3,1,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H2,장지동농협 - 장지동농협,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H20,병점역후문 - 병점역후문,2024-05,일반인,0,0,0,0,4,88,36,144,57,96,23,246,21,111,19,92,21,142,40,111,15,69,24,116,50,99,53,118,72,114,68,115,47,43,60,27,37,40,0,29,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H20,병점역후문 - 병점역후문,2024-05,어린이,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,2,0,1,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H20,병점역후문 - 병점역후문,2024-05,청소년,0,0,0,0,0,2,1,3,0,4,0,1,0,4,1,1,2,6,3,6,0,2,2,7,6,22,3,17,3,8,3,6,1,2,0,1,5,4,0,3,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H20,병점역후문 - 병점역후문,2024-05,경로,0,0,0,0,0,2,1,18,3,5,2,21,1,12,4,11,1,17,3,18,1,23,7,10,14,24,4,7,2,2,2,3,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H20,병점역후문 - 병점역후문,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,1,0,2,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H20,병점역후문 - 병점역후문,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,일반인,0,0,0,0,3,82,3,99,11,104,35,85,10,27,0,0,1,7,14,31,24,24,26,20,51,28,0,0,1,0,105,35,62,9,53,10,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,청소년,0,0,0,0,0,2,0,2,8,8,0,1,0,2,0,0,0,0,0,1,1,0,2,1,6,19,0,0,0,0,3,3,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,경로,0,0,0,0,0,17,1,0,1,2,3,7,5,1,0,0,2,0,2,0,12,2,11,3,15,2,0,0,0,0,5,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,장애인,0,0,0,0,0,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,일반인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,44,476,62,196,72,184,42,37,3,15,3,
동탄역(동측),55399,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,2,4,6,6,2,1,0,0,0,
동탄역(동측),55399,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,3,3,2,2,0,0,0,0,0,
동탄역(동측),55399,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,
동탄역(동측),55399,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
동탄역(동측),55399,H6(A),서동탄역 - 서동탄역,2024-05,일반인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,72,7,14,4,14,5,1,2,0,0,
동탄역(동측),55399,H6(A),서동탄역 - 서동탄역,2024-05,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H6(A),서동탄역 - 서동탄역,2024-05,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H65,동탄2차고지 - 동탄2차고지,2024-05,일반인,0,0,10,14,2,23,68,176,54,91,44,121,35,24,4,4,114,102,76,29,33,14,95,57,55,42,128,61,104,25,135,36,197,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H65,동탄2차고지 - 동탄2차고지,2024-05,어린이,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H65,동탄2차고지 - 동탄2차고지,2024-05,청소년,0,0,0,0,0,0,3,3,5,0,1,4,1,1,0,0,6,8,13,1,0,1,6,1,5,6,3,3,5,1,13,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H65,동탄2차고지 - 동탄2차고지,2024-05,경로,0,0,0,1,0,3,1,14,0,4,4,7,13,4,2,2,12,8,3,7,11,1,6,4,4,2,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H65,동탄2차고지 - 동탄2차고지,2024-05,장애인,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H65,동탄2차고지 - 동탄2차고지,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H67,동탄2차고지 - 동탄2차고지,2024-05,일반인,0,0,0,10,11,46,14,106,17,154,16,135,16,90,64,102,45,34,64,61,63,76,73,33,151,92,161,83,237,66,225,64,253,41,136,22,124,14,101,16,55,3,49,14,0,0,0,0,
동탄역(동측),55399,H67,동탄2차고지 - 동탄2차고지,2024-05,어린이,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,3,2,0,0,4,2,3,0,1,1,1,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H67,동탄2차고지 - 동탄2차고지,2024-05,청소년,0,0,0,0,0,4,3,15,1,3,0,3,1,5,1,5,0,1,2,6,2,5,1,1,15,18,5,32,21,7,13,7,8,3,7,7,7,9,7,3,0,1,5,1,0,0,0,0,
동탄역(동측),55399,H67,동탄2차고지 - 동탄2차고지,2024-05,경로,0,0,0,0,0,13,8,1,3,15,1,6,10,5,4,10,3,7,4,9,5,2,17,5,15,12,7,11,9,2,11,3,6,0,2,0,3,1,4,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H67,동탄2차고지 - 동탄2차고지,2024-05,장애인,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,
동탄역(동측),55399,H67,동탄2차고지 - 동탄2차고지,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H9,방교동일반산업단지 - 방교동일반산업단지,2024-05,일반인,0,0,1,10,14,143,53,343,33,179,23,231,44,247,59,158,38,119,35,49,47,103,52,140,148,144,140,208,244,130,220,88,189,74,94,75,80,25,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H9,방교동일반산업단지 - 방교동일반산업단지,2024-05,어린이,0,0,0,0,0,1,0,0,0,2,0,0,3,3,0,2,1,7,3,7,2,7,0,3,1,2,3,1,8,0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H9,방교동일반산업단지 - 방교동일반산업단지,2024-05,청소년,0,0,0,0,9,2,22,1,3,2,4,5,3,9,1,9,0,7,0,5,2,13,7,18,10,49,10,81,3,10,4,14,8,13,6,10,3,2,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H9,방교동일반산업단지 - 방교동일반산업단지,2024-05,경로,0,0,0,0,0,1,0,8,1,11,3,29,1,34,7,21,6,19,16,8,11,16,10,9,12,7,10,6,16,3,8,3,29,2,8,4,6,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H9,방교동일반산업단지 - 방교동일반산업단지,2024-05,장애인,0,0,0,0,0,0,0,7,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,H9,방교동일반산업단지 - 방교동일반산업단지,2024-05,국가유공자,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,화성똑버스01,동탄역(동측) - 동탄역(서측),2024-05,일반인,0,0,52,5,629,381,809,800,482,458,716,526,691,644,344,287,754,559,718,651,383,328,743,511,778,702,547,444,743,611,597,598,573,429,870,732,551,597,68,116,0,0,0,0,0,0,0,0,
동탄역(동측),55399,화성똑버스01,동탄역(동측) - 동탄역(서측),2024-05,어린이,0,0,0,0,0,0,0,0,2,2,3,2,4,3,3,2,6,6,6,4,14,13,32,26,40,33,12,15,7,5,2,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(동측),55399,화성똑버스01,동탄역(동측) - 동탄역(서측),2024-05,청소년,0,0,1,0,22,9,143,96,52,105,60,40,53,57,22,24,81,55,90,98,41,37,173,95,253,251,122,152,102,109,77,80,79,60,127,103,145,167,7,10,0,0,0,0,0,0,0,0,
